fraction,seed,method,metric,value
0.25,1,uda,accuracy,0.7822704473334016
0.25,1,uda_cal,auc,0.7667515191659475
0.25,1,uda_cal,accuracy,0.7822704473334016
0.25,1,target_only,auc,0.9219700917675578
0.25,1,target_only,accuracy,0.8673354488688709
0.25,1,target_only_cal,auc,0.9219700917675578
0.25,1,target_only_cal,accuracy,0.8673354488688709
0.25,1,vla,auc,0.921309753755077
0.25,1,vla,accuracy,0.8663118026410073
0.25,1,vla_st,auc,0.9221596313687869
0.25,1,vla_st,accuracy,0.8672330842460846
0.25,1,routed,auc,0.921309753755077
0.25,1,routed,accuracy,0.8663118026410073
0.25,1,oracle,auc,0.9264249630964727
0.25,1,oracle,accuracy,0.8730678677449074
0.25,2,uda,auc,0.7667515191659475
0.25,2,uda,accuracy,0.7822704473334016
0.25,2,uda_cal,auc,0.7667515191659475
0.25,2,uda_cal,accuracy,0.7822704473334016
0.25,2,target_only,auc,0.9216055748241679
0.25,2,target_only,accuracy,0.8695874705701709
0.25,2,target_only_cal,auc,0.9216055748241679
0.25,2,target_only_cal,accuracy,0.8695874705701709
0.25,2,vla,auc,0.9200992443856735
0.25,2,vla,accuracy,0.86764254273723
0.25,2,vla_st,auc,0.9214076317058485
0.25,2,vla_st,accuracy,0.8690756474562391
0.25,2,routed,auc,0.9200992443856735
0.25,2,routed,accuracy,0.86764254273723
0.25,2,oracle,auc,0.9264249630964727
0.25,2,oracle,accuracy,0.8730678677449074
0.25,3,uda,auc,0.7667515191659475
0.25,3,uda,accuracy,0.7822704473334016
0.25,3,uda_cal,auc,0.7667515191659475
0.25,3,uda_cal,accuracy,0.7822704473334016
0.25,3,target_only,auc,0.9200820056639705
0.25,3,target_only,accuracy,0.86539052103593
0.25,3,target_only_cal,auc,0.9200820056639705
0.25,3,target_only_cal,accuracy,0.86539052103593
0.25,3,vla,auc,0.9191725839514235
0.25,3,vla,accuracy,0.86539052103593
0.25,3,vla_st,auc,0.9196746940975884
0.25,3,vla_st,accuracy,0.8672330842460846
0.25,3,routed,auc,0.9191725839514235
0.25,3,routed,accuracy,0.86539052103593
0.25,3,oracle,auc,0.9264249630964727
0.25,3,oracle,accuracy,0.8730678677449074
0.25,4,uda,auc,0.7667515191659475
0.25,4,uda,accuracy,0.7822704473334016
0.25,4,uda_cal,auc,0.7667515191659475
0.25,4,uda_cal,accuracy,0.7822704473334016
0.25,4,target_only,auc,0.9204629555123562
0.25,4,target_only,accuracy,0.8687685535878801
0.25,4,target_only_cal,auc,0.9204629555123562
0.25,4,target_only_cal,accuracy,0.8687685535878801
0.25,4,vla,auc,0.9191566690714539
0.25,4,vla,accuracy,0.8677449073600164
0.25,4,vla_st,auc,0.9203749775954176
0.25,4,vla_st,accuracy,0.8682567304739482
0.25,4,routed,auc,0.9191566690714539
0.25,4,routed,accuracy,0.8677449073600164
0.25,4,oracle,auc,0.9264249630964727
0.25,4,oracle,accuracy,0.8730678677449074
